region_id,date,num_businesses,restaurant_count,retail_count,industrial_activity_score
R055,2025-01-03,127,99,93,23.818535688909904
R055,2025-01-04,334,20,125,74.13370017622637
R055,2025-01-05,297,25,103,30.66557030813215
R055,2025-01-06,352,31,147,78.6861649034432
R055,2025-01-07,394,68,106,37.37796434279815
R055,2025-01-08,393,64,141,79.79259084827677
R055,2025-01-09,154,42,46,19.143698072929094
R055,2025-01-10,410,69,71,13.841773367119192
R055,2025-01-11,138,21,32,9.813177284570306
R055,2025-01-12,477,18,20,58.803004088997945
R055,2025-01-13,386,61,52,62.359979078938345
R055,2025-01-14,110,54,97,47.085900833741476
R055,2025-01-15,381,98,65,44.97001682904113
R055,2025-01-16,475,14,107,58.1904565994516
R055,2025-01-17,261,23,35,93.98198264105045
R055,2025-01-18,433,80,84,25.175468411886083
R055,2025-01-19,427,20,21,78.1102099530078
R055,2025-01-20,145,59,42,41.71985156976466
R055,2025-01-21,377,64,93,19.153001152118577
R055,2025-01-22,395,85,67,4.275623071363777
R055,2025-01-23,71,65,146,80.1696136002392
R055,2025-01-24,412,48,63,90.02091041290834
R055,2025-01-25,213,34,23,5.732507497461992
R055,2025-01-26,229,93,122,41.208644212353406
R055,2025-01-27,135,37,32,12.458707062974506
R055,2025-01-28,498,70,87,12.434204635289191
R055,2025-01-29,454,10,93,19.745767997313056
R055,2025-01-30,485,90,123,91.94006389544026
R055,2025-01-31,347,35,90,34.220188281576135
R055,2025-02-01,109,74,98,71.36836200451074
R055,2025-02-02,330,61,115,68.12665239066865
R055,2025-02-03,171,34,66,40.795606262110496
R055,2025-02-04,243,36,55,4.335415192920211
R055,2025-02-05,467,36,21,21.599092843091682
R055,2025-02-06,365,12,113,31.532577930735584
R055,2025-02-07,153,15,27,21.989769607460076
R055,2025-02-08,205,78,32,44.819336040818804
R055,2025-02-09,96,19,82,23.506956812520475
R055,2025-02-10,274,43,99,95.06329713335035
R055,2025-02-11,116,47,53,86.52219314021265
R055,2025-02-12,399,24,89,30.427021201236503
R055,2025-02-13,56,25,128,11.063174748554271
R055,2025-02-14,305,60,135,18.769004128359633
R055,2025-02-15,358,45,104,24.588339100982935
R055,2025-02-16,426,35,115,52.437032329295775
R055,2025-02-17,286,28,91,63.39892473533507
R055,2025-02-18,307,20,73,82.65957067419795
R055,2025-02-19,354,85,53,80.53084274902581
R055,2025-02-20,401,44,37,15.26841823556091
R055,2025-02-21,328,36,82,4.6479194935816315
R055,2025-02-22,265,55,35,87.62569646170043
R055,2025-02-23,265,93,40,2.072904079760718
R055,2025-02-24,157,58,117,86.83504779915663
R055,2025-02-25,323,86,64,21.572526759030353
R055,2025-02-26,311,34,63,83.55863578972662
R055,2025-02-27,406,26,85,77.48940410486337
R055,2025-02-28,211,57,124,39.68238002864034
R055,2025-03-01,411,32,31,78.94583761326082
R055,2025-03-02,290,77,22,75.7183335178645
R055,2025-03-03,213,58,86,8.893282215267162
R055,2025-03-04,423,14,49,48.97738983107376
R055,2025-03-05,314,70,131,88.94589539207114
R055,2025-03-06,397,97,130,94.04271526515477
R055,2025-03-07,378,27,93,98.99433721964921
R055,2025-03-08,125,84,89,26.13507373333005
R055,2025-03-09,228,37,80,93.30412881351377
R055,2025-03-10,301,14,112,9.035050718525817
R055,2025-03-11,378,59,117,74.42663960100307
R056,2025-01-01,157,19,22,27.605762005373723
R056,2025-01-02,215,91,68,85.47071109954369
R056,2025-01-03,300,46,28,35.325578767617195
R056,2025-01-04,110,92,50,0.4885681931681818
R056,2025-01-05,425,19,60,0.9952696039621456
R056,2025-01-06,73,54,85,65.50467703444063
R056,2025-01-07,161,70,29,38.52094036079195
R056,2025-01-08,148,82,69,63.44538291711957
R056,2025-01-09,196,51,125,5.460885906267798
R056,2025-01-10,464,77,50,66.3008146919308
R056,2025-01-11,474,82,43,68.24358674787482
R056,2025-01-12,324,51,35,75.7478002263211
R056,2025-01-13,53,44,134,59.34808426104786
R056,2025-01-14,96,95,93,35.824754617995055
R056,2025-01-15,232,36,52,28.063203465367803
R056,2025-01-16,109,60,122,10.76003164524849
R056,2025-01-17,388,30,103,66.90645155156827
R056,2025-01-18,146,59,84,32.608458625546476
R056,2025-01-19,259,66,120,90.92422718195586
R056,2025-01-20,331,61,112,69.52130696821
R056,2025-01-21,111,87,47,93.45151223438529
R056,2025-01-22,472,90,121,51.670328222138764
R056,2025-01-23,466,77,73,95.79339285471853
R056,2025-01-24,127,36,148,80.63837668123305
R056,2025-01-25,229,60,73,32.37952883078006
R056,2025-01-26,339,37,56,93.36643333337389
R056,2025-01-27,456,97,65,64.9647337127199
R056,2025-01-28,209,68,33,71.677359719907
R056,2025-01-29,472,35,117,38.46123662453176
R056,2025-01-30,119,43,124,84.09672929180537
R056,2025-01-31,182,71,105,84.84519988491645
R056,2025-02-01,180,50,95,51.423519723897925
R056,2025-02-02,185,89,79,20.917531038698435
R056,2025-02-03,344,93,23,61.60077956280232
R056,2025-02-04,435,55,58,23.52035507282686
R056,2025-02-05,150,82,73,20.31602159328919
R056,2025-02-06,259,45,56,31.376187530332512
R056,2025-02-07,356,63,32,44.13659083581165
R056,2025-02-08,184,79,142,77.16432008946956
R056,2025-02-09,79,52,149,65.36715514024017
R056,2025-02-10,155,51,131,28.6859716612353
R056,2025-02-11,145,50,124,74.90691157980253
R056,2025-02-12,243,77,141,78.46177658863607
R056,2025-02-13,50,79,79,25.855740423238814
R056,2025-02-14,448,63,34,91.61346981789538
R056,2025-02-15,263,84,72,11.327647978513234
R056,2025-02-16,358,25,28,39.21802680145255
R056,2025-02-17,408,27,85,99.3180316369593
R056,2025-02-18,229,59,42,36.587560398095874
R056,2025-02-19,353,13,117,16.72096395487329
R056,2025-02-20,211,89,120,56.77948594609038
R056,2025-02-21,396,10,108,83.92569486168195
R056,2025-02-22,296,72,38,68.94862733493989
R056,2025-02-23,291,13,83,49.96049188803242
R056,2025-02-24,292,50,35,92.8927144284575
R056,2025-02-25,70,22,129,56.245182197662224
R056,2025-02-26,491,72,128,21.441289508977
R056,2025-02-27,365,64,100,0.13682441636095888
R056,2025-02-28,245,36,74,56.398835762137054
R056,2025-03-01,364,37,34,26.330989526015546
R056,2025-03-02,426,59,62,3.688056832152131
R056,2025-03-03,339,78,38,32.3769526918091
R056,2025-03-04,250,22,148,9.088741228017817
R056,2025-03-05,346,14,123,15.212301847765364
R056,2025-03-06,406,50,90,23.633553434144428
R056,2025-03-07,433,35,34,79.87801856259217
R056,2025-03-08,86,20,147,72.34585335448061
R056,2025-03-09,474,36,89,43.51889237244409
R056,2025-03-10,279,72,64,21.123817479242202
R056,2025-03-11,169,52,54,66.0998722856948
R057,2025-01-01,123,55,127,93.15098152542328
R057,2025-01-02,344,41,45,23.729119514648765
R057,2025-01-03,358,51,67,87.80426978002163
R057,2025-01-04,416,79,96,36.57972251700101
R057,2025-01-05,126,83,63,18.46191962900876
R057,2025-01-06,86,51,95,30.977316817775534
R057,2025-01-07,376,58,110,83.2051499171995
R057,2025-01-08,452,53,130,55.52002813172652
R057,2025-01-09,416,23,146,47.964898204405706
R057,2025-01-10,74,62,69,95.73540639955893
R057,2025-01-11,123,14,108,99.09942202401746
R057,2025-01-12,174,95,21,58.48254301572007
R057,2025-01-13,497,95,65,12.557202980915072
R057,2025-01-14,408,51,30,13.201276525390327
R057,2025-01-15,368,20,66,22.044149478577168
R057,2025-01-16,136,55,20,16.25815709776489
R057,2025-01-17,323,41,32,49.719960488340284
R057,2025-01-18,227,42,121,53.15094360261754
R057,2025-01-19,351,75,34,51.09804031758212
R057,2025-01-20,115,64,71,73.44124900407716
R057,2025-01-21,337,87,66,15.751133067990375
R057,2025-01-22,379,91,33,65.82445236687985
R057,2025-01-23,75,29,41,37.845500117480604
R057,2025-01-24,424,32,62,10.041855341742211
R057,2025-01-25,102,62,77,64.61293187784521
R057,2025-01-26,433,68,62,43.00729513285317
R057,2025-01-27,172,48,57,56.12389728767175
R057,2025-01-28,400,67,140,69.48735748726088
R057,2025-01-29,291,61,30,18.04120342365816
R057,2025-01-30,146,78,86,65.74192823923462
R057,2025-01-31,213,98,118,33.32443115718674
R057,2025-02-01,60,54,86,48.75250188227969
R057,2025-02-02,402,63,104,34.28446814352834
R057,2025-02-03,141,42,44,48.326181479418075
R057,2025-02-04,305,51,41,79.11299957898825
R057,2025-02-05,319,80,95,97.02565861739703
R057,2025-02-06,197,78,45,3.0736553916523524
R057,2025-02-07,473,78,22,63.976662621992
R057,2025-02-08,189,40,89,47.2131219367658
R057,2025-02-09,82,50,132,39.922486143354774
R057,2025-02-10,312,78,132,19.7382993102165
R057,2025-02-11,135,77,23,35.200986012378486
R057,2025-02-12,257,50,79,36.731945293831046
R057,2025-02-13,322,49,66,47.49650985495432
R057,2025-02-14,272,84,37,77.11544007125704
R057,2025-02-15,367,34,149,33.97945029677838
R057,2025-02-16,372,75,60,62.027484967932075
R057,2025-02-17,490,98,115,98.64961632745636
R057,2025-02-18,392,96,123,30.37275219767961
R057,2025-02-19,116,74,123,84.49832582622523
R057,2025-02-20,493,51,143,43.820991584160986
R057,2025-02-21,278,76,22,33.69611183840583
R057,2025-02-22,237,54,127,29.1676024332427
R057,2025-02-23,58,40,121,64.05756779956675
R057,2025-02-24,480,97,36,53.001238137242424
R057,2025-02-25,267,87,50,6.188869881596181
R057,2025-02-26,452,67,28,16.726538425937253
R057,2025-02-27,470,49,102,65.09018415810681
R057,2025-02-28,98,92,109,87.34417400952724
R057,2025-03-01,56,61,65,74.7778165369846
R057,2025-03-02,449,74,67,60.521439429081305
R057,2025-03-03,289,36,44,53.78483908743983
R057,2025-03-04,362,37,39,4.554515837604312
R057,2025-03-05,423,45,47,69.73110777824452
R057,2025-03-06,119,87,92,76.59346945118097
R057,2025-03-07,217,35,40,20.96880762366776
R057,2025-03-08,195,46,62,60.436201713504246
R057,2025-03-09,173,23,139,50.97063800459026
R057,2025-03-10,332,64,106,60.344280875583635
R057,2025-03-11,460,43,143,33.61336236231364
R058,2025-01-01,413,67,26,72.07416048282518
R058,2025-01-02,66,13,34,47.06051161844985
R058,2025-01-03,177,78,71,74.15612825383081
R058,2025-01-04,54,38,63,22.053994801301467
R058,2025-01-05,217,23,106,85.2252639765251
R058,2025-01-06,422,20,129,22.300488890111282
R058,2025-01-07,480,62,72,2.0687766329726687
R058,2025-01-08,280,25,70,83.25617838073168
R058,2025-01-09,423,82,56,7.498977952596164
R058,2025-01-10,337,75,85,49.10397285981388
R058,2025-01-11,368,13,106,37.378075458415715
R058,2025-01-12,400,32,68,99.93232895500874
R058,2025-01-13,463,10,103,45.6783296167536
R058,2025-01-14,67,66,44,3.5993793159315834
R058,2025-01-15,407,69,103,70.08905616505578
R058,2025-01-16,180,77,82,45.47656047425974
R058,2025-01-17,354,14,48,75.554233776885
R058,2025-01-18,249,20,146,93.04661442667805
R058,2025-01-19,360,13,76,46.95932934142305
R058,2025-01-20,207,14,22,15.539532897224696
R058,2025-01-21,453,76,129,6.818226991637955
R058,2025-01-22,321,42,134,35.11553861882225
R058,2025-01-23,169,42,92,52.87191277725448
R058,2025-01-24,197,75,141,18.610873036915155
R058,2025-01-25,455,36,96,4.181748783490935
R058,2025-01-26,299,92,28,92.44629340041656
R058,2025-01-27,379,99,82,54.23658339873566
R058,2025-01-28,327,21,72,66.83454304158224
R058,2025-01-29,429,30,77,13.465666941253552
R058,2025-01-30,215,24,136,12.294217047507349
R058,2025-01-31,86,57,52,26.737475023085043
R058,2025-02-01,377,32,111,49.28347514063678
R058,2025-02-02,436,32,95,26.41336635995646
R058,2025-02-03,174,30,63,57.39779941138384
R058,2025-02-04,420,68,143,3.4830742523966896
R058,2025-02-05,203,53,148,47.15677072509299
R058,2025-02-06,476,53,42,93.40592210218145
R058,2025-02-07,236,63,91,24.067021979375614
R058,2025-02-08,374,16,134,46.81094601360887
R058,2025-02-09,272,78,82,14.763183560616511
R058,2025-02-10,389,42,92,87.10695880580779
R058,2025-02-11,289,27,34,34.30693040102274
R058,2025-02-12,313,27,111,24.900806897603765
R058,2025-02-13,425,95,49,8.97329516984141
R058,2025-02-14,263,19,95,70.85792531635249
R058,2025-02-15,106,69,50,59.1978439996117
R058,2025-02-16,89,59,121,6.995737269478941
R058,2025-02-17,459,86,58,24.481914638462566
R058,2025-02-18,485,63,22,30.54359253408717
R058,2025-02-19,383,31,93,91.62740635077728
R058,2025-02-20,164,44,144,23.336972475539252
R058,2025-02-21,318,57,26,70.34113189766421
R058,2025-02-22,252,55,66,23.79291084389692
R058,2025-02-23,332,78,74,58.92503676699204
R058,2025-02-24,382,41,123,83.56613527804791
R058,2025-02-25,433,81,145,45.121857675702294
R058,2025-02-26,452,61,70,6.221365341097707
R058,2025-02-27,496,56,104,43.89343381864161
R058,2025-02-28,63,52,58,74.7490795607881
R058,2025-03-01,56,68,48,71.30415526493461
R058,2025-03-02,494,73,117,63.057426390024496
R058,2025-03-03,496,73,130,48.891158557557326
R058,2025-03-04,384,42,62,57.61960071568373
R058,2025-03-05,463,20,58,44.04285830382207
R058,2025-03-06,130,32,105,95.90822996186292
R058,2025-03-07,131,89,82,99.90416866797304
R058,2025-03-08,465,74,58,57.817368063396145
R058,2025-03-09,452,41,123,65.08754910181648
R058,2025-03-10,491,98,133,91.01672887798135
R058,2025-03-11,395,91,22,19.719321131094325
R059,2025-01-01,130,36,66,35.75634849545366
R059,2025-01-02,291,98,149,64.0414391297528
R059,2025-01-03,397,22,26,93.57020144441753
R059,2025-01-04,410,93,23,80.42440069766916
R059,2025-01-05,470,47,96,19.028012329208156
R059,2025-01-06,284,70,146,84.01113624735794
R059,2025-01-07,464,64,125,93.19084139000067
R059,2025-01-08,248,61,90,30.192582567859304
R059,2025-01-09,461,41,51,68.23412469625673
R059,2025-01-10,218,90,110,57.90719927637015
R059,2025-01-11,345,99,143,21.324013327907597
R059,2025-01-12,381,21,60,32.776924634599645
R059,2025-01-13,247,85,97,12.149200284895068
R059,2025-01-14,498,76,96,39.293196286461516
R059,2025-01-15,222,85,31,89.19158216209034
R059,2025-01-16,59,55,31,76.67061395693551
R059,2025-01-17,125,69,114,76.46966394369578
R059,2025-01-18,388,93,113,21.807115612727802
R059,2025-01-19,373,50,72,61.01398991677341
R059,2025-01-20,185,72,55,53.1165054161468
R059,2025-01-21,56,98,110,35.01265953576726
R059,2025-01-22,186,47,110,50.5046251479116
R059,2025-01-23,257,67,102,84.92923291070402
R059,2025-01-24,329,44,50,36.31551380585765
R059,2025-01-25,358,70,118,59.82570976738396
R059,2025-01-26,159,29,56,2.736836276256005
R059,2025-01-27,332,47,38,70.16207544452284
R059,2025-01-28,77,99,63,89.28906759051345
R059,2025-01-29,399,37,78,85.462837441623
R059,2025-01-30,421,83,99,0.9162215602141366
R059,2025-01-31,346,66,90,63.50272164863695
R059,2025-02-01,267,69,132,86.50380903494359
R059,2025-02-02,68,62,145,51.78071619591341
R059,2025-02-03,156,19,22,89.75415740848814
R059,2025-02-04,192,90,116,28.692527730337815
R059,2025-02-05,189,78,101,53.10958541532593
R059,2025-02-06,140,10,114,93.05049634262726
R059,2025-02-07,287,45,116,69.84010773380456
R059,2025-02-08,79,20,25,28.013624944887205
R059,2025-02-09,186,48,99,49.83094371940514
R059,2025-02-10,341,10,48,74.18199214417047
R059,2025-02-11,208,92,28,65.61115788431367
R059,2025-02-12,428,92,148,79.31240254456056
R059,2025-02-13,73,62,134,44.36497259571571
R059,2025-02-14,391,97,40,99.13032863237451
R059,2025-02-15,367,98,117,23.496116903652652
R059,2025-02-16,130,12,56,81.15412865987788
R059,2025-02-17,181,43,100,36.044479284931995
R059,2025-02-18,396,73,110,77.29488907632917
R059,2025-02-19,202,64,48,99.4179392413536
R059,2025-02-20,403,60,117,99.37762649103222
R059,2025-02-21,476,32,120,22.100595164935466
R059,2025-02-22,283,32,144,70.1026496770378
R059,2025-02-23,91,89,34,70.65114944814623
R059,2025-02-24,448,53,92,32.41427115634744
R059,2025-02-25,207,25,101,82.24784095644438
R059,2025-02-26,59,42,26,10.726415986624882
R059,2025-02-27,296,47,117,25.8148570074761
R059,2025-02-28,361,45,47,76.0569225285266
R059,2025-03-01,141,10,145,61.62701115460546
R059,2025-03-02,376,99,78,98.91414990579156
R059,2025-03-03,308,41,58,10.881924964740008
R059,2025-03-04,388,50,120,51.30066749783625
R059,2025-03-05,416,28,148,0.17956570013544226
R059,2025-03-06,128,15,114,62.098228149485024
R059,2025-03-07,254,87,91,30.889848465507797
R059,2025-03-08,401,51,36,89.66207477563978
R059,2025-03-09,100,22,23,94.65497731516889
R059,2025-03-10,360,52,73,24.664671118086435
R059,2025-03-11,306,47,124,65.77641094982948
R060,2025-01-01,57,48,82,6.905289762985745
R060,2025-01-02,184,74,132,74.49599319054988
R060,2025-01-03,408,42,85,36.04161019774587
R060,2025-01-04,441,23,140,27.03997265472131
R060,2025-01-05,223,80,22,17.68286379506302
R060,2025-01-06,178,11,100,4.437086126161516
R060,2025-01-07,115,34,74,72.11880349656835
R060,2025-01-08,143,97,23,73.27614760890224
R060,2025-01-09,116,55,104,39.467783688472245
R060,2025-01-10,492,81,78,24.24002873430465
R060,2025-01-11,61,28,59,4.300425404083185
R060,2025-01-12,464,35,116,80.53337092802639
R060,2025-01-13,484,69,133,66.41451957136186
R060,2025-01-14,303,63,28,57.4023201116988
R060,2025-01-15,195,50,67,64.84865306351172
R060,2025-01-16,392,46,145,5.8428067568825455
R060,2025-01-17,312,60,67,10.578512983628075
R060,2025-01-18,223,11,73,14.652008123157733
R060,2025-01-19,64,14,59,48.423103547780634
R060,2025-01-20,264,51,115,32.61060460807629
R060,2025-01-21,73,47,75,98.78555139536039
R060,2025-01-22,82,22,132,22.15902608214344
R060,2025-01-23,97,89,130,51.64152492003395
R060,2025-01-24,399,41,39,13.162208649619622
R060,2025-01-25,168,24,99,0.973928005227187
R060,2025-01-26,429,75,54,58.69105883495316
R060,2025-01-27,147,20,127,11.096834769405461
R060,2025-01-28,442,27,77,10.180468738626447
R060,2025-01-29,475,68,62,99.24605813692847
R060,2025-01-30,336,31,144,8.998919695222407
R060,2025-01-31,113,96,71,88.43464061130481
R060,2025-02-01,496,32,125,53.70477461561685
R060,2025-02-02,297,74,53,41.350506853454796
R060,2025-02-03,434,37,96,94.58701738744647
R060,2025-02-04,82,46,117,29.09553193549408
R060,2025-02-05,148,61,31,52.45352407750429
R060,2025-02-06,408,47,101,15.52485731261326
R060,2025-02-07,298,27,68,91.40886850354607
R060,2025-02-08,442,16,84,82.28374962583499
R060,2025-02-09,310,90,108,1.5264945655275364
R060,2025-02-10,165,54,71,41.064150226267294
R060,2025-02-11,430,61,30,30.344935330734835
R060,2025-02-12,359,98,77,96.03323170979064
R060,2025-02-13,154,66,128,59.409503200825284
R060,2025-02-14,424,82,132,5.946548939004426
R060,2025-02-15,188,26,125,31.40723692544559
R060,2025-02-16,363,74,48,69.73688142402969
R060,2025-02-17,80,59,111,27.356657907415304
R060,2025-02-18,287,34,131,15.626818075214777
R060,2025-02-19,220,28,139,83.16543700066347
R060,2025-02-20,466,94,136,20.960259162757122
R060,2025-02-21,462,55,99,36.36093974079796
R060,2025-02-22,52,40,80,94.95431486304648
R060,2025-02-23,361,17,147,33.180860121603764
R060,2025-02-24,486,23,95,49.725515974800025
R060,2025-02-25,300,91,145,65.64539658218584
R060,2025-02-26,395,87,26,72.22004092706025
R060,2025-02-27,498,88,55,22.60974498413799
R060,2025-02-28,425,26,78,68.44979732737634
R060,2025-03-01,192,80,108,93.18620676364388
R060,2025-03-02,437,98,129,22.55751840067096
R060,2025-03-03,125,81,128,73.10059557251901
R060,2025-03-04,137,68,88,13.567023863299044
R060,2025-03-05,210,38,75,95.35705334522461
R060,2025-03-06,130,46,138,89.7734065402443
R060,2025-03-07,328,41,120,74.04975196629172
R060,2025-03-08,398,28,77,25.681505039483945
R060,2025-03-09,128,72,146,98.054714912234
R060,2025-03-10,176,79,94,88.00803860498748
R060,2025-03-11,282,66,96,47.427976700303944
R061,2025-01-01,480,59,35,95.04841774961089
R061,2025-01-02,495,25,93,75.0186025901331
R061,2025-01-03,495,69,38,54.04975159611498
R061,2025-01-04,285,24,24,59.81870637448282
R061,2025-01-05,266,96,39,17.1151634872562
R061,2025-01-06,300,41,47,28.364449035832486
R061,2025-01-07,130,21,90,6.776195698893794
R061,2025-01-08,283,10,26,90.4375234252732
R061,2025-01-09,62,42,78,91.38208273530947
R061,2025-01-10,159,25,87,32.36018258516242
R061,2025-01-11,473,54,40,72.08487425558002
R061,2025-01-12,164,83,127,27.078391791326272
R061,2025-01-13,212,30,124,84.77284898689042
R061,2025-01-14,292,18,69,84.92320524583118
R061,2025-01-15,203,13,45,85.17884051069696
R061,2025-01-16,415,16,113,19.694409397141033
R061,2025-01-17,228,21,96,37.22474670653034
R061,2025-01-18,309,87,37,13.181767031094394
R061,2025-01-19,93,41,51,5.38989662070255
R061,2025-01-20,206,68,149,84.75442198354071
R061,2025-01-21,474,43,74,6.72354957698742
R061,2025-01-22,494,42,141,70.38620054720626
R061,2025-01-23,104,24,31,70.58351917570893
R061,2025-01-24,173,95,87,18.91621851767713
R061,2025-01-25,51,72,121,59.89237661143033
R061,2025-01-26,367,77,40,86.79230354224485
R061,2025-01-27,482,87,20,57.28568355625
R061,2025-01-28,283,14,99,76.41989176215225
R061,2025-01-29,123,26,93,25.778576431922083
R061,2025-01-30,242,35,101,5.157839545210763
R061,2025-01-31,333,50,23,78.27642795633962
R061,2025-02-01,271,92,64,7.294088925517439
R061,2025-02-02,225,73,105,29.345146997928072
R061,2025-02-03,449,75,127,84.78126560486018
R061,2025-02-04,319,22,65,57.35181078558664
R061,2025-02-05,228,42,62,89.58047978261064
R061,2025-02-06,495,16,137,17.348328823979397
R061,2025-02-07,73,96,142,92.91781238936284
R061,2025-02-08,206,88,52,55.86627560284284
R061,2025-02-09,149,39,96,61.976102104927776
R061,2025-02-10,147,27,72,46.20166913857327
R061,2025-02-11,245,61,83,22.12639063381311
R061,2025-02-12,397,96,39,10.586444409319062
R061,2025-02-13,207,10,106,29.619775322164365
R061,2025-02-14,390,80,54,2.7516356839269673
R061,2025-02-15,120,41,135,46.43434597589471
R061,2025-02-16,237,20,135,94.92820686012193
R061,2025-02-17,227,32,76,88.9098486122018
R061,2025-02-18,88,27,20,21.187827500223953
R061,2025-02-19,356,28,57,20.057703284272588
R061,2025-02-20,144,83,108,91.04979966927915
R061,2025-02-21,321,78,126,29.939892251369372
R061,2025-02-22,142,26,50,33.17439520712109
R061,2025-02-23,401,72,103,71.82855709536376
R061,2025-02-24,447,95,43,68.60269714618134
R061,2025-02-25,362,98,51,62.97385197920926
R061,2025-02-26,255,71,54,30.33884141320935
R061,2025-02-27,482,25,106,80.0482587219396
R061,2025-02-28,336,46,91,51.17503530962373
R061,2025-03-01,281,42,85,97.07891575475324
R061,2025-03-02,245,18,121,7.825982237539253
R061,2025-03-03,125,59,146,74.30452651440388
R061,2025-03-04,221,90,118,85.28460519560421
R061,2025-03-05,480,93,75,82.66863443367036
R061,2025-03-06,94,62,30,23.694465422669154
R061,2025-03-07,485,38,119,59.43621864490273
R061,2025-03-08,144,16,50,17.418063599910482
R061,2025-03-09,157,53,71,94.09958626434582
R061,2025-03-10,114,25,141,24.317115610484073
R061,2025-03-11,79,66,46,97.83045455094523
R062,2025-01-01,458,23,40,98.76471633093567
R062,2025-01-02,193,34,77,99.43011913721146
R062,2025-01-03,103,49,22,88.0451661227464
R062,2025-01-04,166,28,53,31.252519927625656
R062,2025-01-05,278,94,45,63.011208801442045
R062,2025-01-06,444,83,136,10.194065363925908
R062,2025-01-07,229,34,119,96.2837018580885
R062,2025-01-08,92,84,134,51.75288423924845
R062,2025-01-09,295,55,80,20.539553791166465
R062,2025-01-10,298,14,108,4.002485437528469
R062,2025-01-11,372,70,22,58.697688464245346
R062,2025-01-12,402,71,49,21.856742441181964
R062,2025-01-13,66,37,126,90.73307876740402
R062,2025-01-14,107,87,148,76.8308099369384
R062,2025-01-15,449,77,144,68.6671375344467
R062,2025-01-16,404,40,85,40.000118606504756
R062,2025-01-17,195,52,43,30.88245434919299
R062,2025-01-18,490,26,126,49.189503808970656
R062,2025-01-19,377,95,65,45.035374425951105
R062,2025-01-20,113,45,55,69.36585296276219
R062,2025-01-21,260,75,94,99.11989335998263
R062,2025-01-22,285,45,47,87.2731546623562
R062,2025-01-23,414,90,61,39.957141432700084
R062,2025-01-24,177,65,131,17.866475407540115
R062,2025-01-25,299,27,46,15.612343582060573
R062,2025-01-26,367,45,75,29.404505289718795
R062,2025-01-27,449,36,117,78.43428954260185
R062,2025-01-28,236,50,138,46.4850293710968
R062,2025-01-29,337,71,39,74.01710980000881
R062,2025-01-30,122,57,116,10.08744930936084
R062,2025-01-31,363,89,85,72.65730890118904
R062,2025-02-01,342,59,74,4.997971326945905
R062,2025-02-02,68,16,33,94.67588081238594
R062,2025-02-03,428,88,88,18.77270616685165
R062,2025-02-04,73,79,92,12.746942671439099
R062,2025-02-05,230,15,111,97.45981372680315
R062,2025-02-06,310,96,21,34.838025963619714
R062,2025-02-07,437,50,142,79.96990128101508
R062,2025-02-08,346,68,48,81.71447089219727
R062,2025-02-09,394,91,79,8.539278520907978
R062,2025-02-10,291,40,64,49.65831510371992
R062,2025-02-11,498,93,102,27.24635749662607
R062,2025-02-12,319,16,44,80.8172961781353
R062,2025-02-13,476,92,134,90.23574454075171
R062,2025-02-14,344,30,71,31.17997543897696
R062,2025-02-15,106,75,122,39.54957098143061
R062,2025-02-16,386,10,55,25.962165522135695
R062,2025-02-17,298,16,147,17.79004463257706
R062,2025-02-18,291,82,62,46.80503526323475
R062,2025-02-19,337,91,99,69.3593379197808
R062,2025-02-20,385,60,134,46.68216527438334
R062,2025-02-21,132,85,70,40.80808986234305
R062,2025-02-22,334,50,63,49.01109613651429
R062,2025-02-23,476,29,123,18.607354497561957
R062,2025-02-24,293,71,26,49.15403031848346
R062,2025-02-25,434,58,40,94.72433297353805
R062,2025-02-26,421,81,119,54.045163804598985
R062,2025-02-27,266,53,38,42.423408927344816
R062,2025-02-28,264,72,110,60.952356428665745
R062,2025-03-01,124,85,131,23.353839000626277
R062,2025-03-02,355,32,23,62.74014684744738
R062,2025-03-03,331,50,97,67.56324942322112
R062,2025-03-04,221,13,38,82.45204104484498
R062,2025-03-05,122,47,139,21.991155628163284
R062,2025-03-06,294,53,130,56.36413757611864
R062,2025-03-07,485,27,33,53.346771156827664
R062,2025-03-08,293,57,95,7.870969052943622
R062,2025-03-09,246,25,129,17.59960834760178
R062,2025-03-10,438,18,132,58.89293674127922
R062,2025-03-11,144,94,84,14.794693676363435
R063,2025-01-01,463,30,112,87.8113036800974
R063,2025-01-02,398,52,125,74.72875990385542
R063,2025-01-03,192,39,87,34.60969873879433
R063,2025-01-04,342,79,22,56.298457604635175
R063,2025-01-05,495,16,88,76.24441762626546
R063,2025-01-06,390,56,135,69.36353657501051
R063,2025-01-07,412,11,109,89.02874870283325
R063,2025-01-08,110,10,59,46.592002139152655
R063,2025-01-09,197,81,57,33.37392892944256
R063,2025-01-10,203,13,106,43.15563176646183
R063,2025-01-11,211,76,143,8.769358774377544
R063,2025-01-12,436,91,145,91.19944294282861
R063,2025-01-13,266,17,24,95.43240614696923
R063,2025-01-14,498,14,95,65.7354805649858
R063,2025-01-15,151,35,65,11.678843225753155
R063,2025-01-16,260,29,22,50.71869121459031
R063,2025-01-17,477,16,67,74.41185050945892
R063,2025-01-18,177,58,71,85.81068619232893
R063,2025-01-19,337,53,97,77.83966241687233
R063,2025-01-20,242,74,75,6.8906468232580735
R063,2025-01-21,239,61,20,58.434979689187635
R063,2025-01-22,397,33,110,37.02469800988516
R063,2025-01-23,486,19,108,48.973043156917996
